"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2007","2007",1504.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2008","2008",1595,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2009","2009",1711.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2010","2010",1826.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2011","2011",1899.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2012","2012",1973.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2013","2013",2051.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2014","2014",2134.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2015","2015",2222.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2016","2016",2318,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2017","2017",2422.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BRA","Brazil","2018","2018",2531.8,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2000","2000",4266,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2001","2001",4369.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2002","2002",4487.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2003","2003",4615,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2004","2004",5077.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2005","2005",5236.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2006","2006",5398.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2007","2007",5567.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2008","2008",5755.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2009","2009",5967.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2010","2010",6197.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2011","2011",6404.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2012","2012",6630.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2013","2013",6873.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2014","2014",7131.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2015","2015",7401,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2016","2016",7684.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2017","2017",7982.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2018","2018",8295.3,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2000","2000",698.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2001","2001",711.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2002","2002",730.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2003","2003",754.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2004","2004",826.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2005","2005",879.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2006","2006",928.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2007","2007",975.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2008","2008",1028.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2009","2009",1089.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2010","2010",1148.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2011","2011",1188.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2012","2012",1230.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2013","2013",1274.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2014","2014",1321.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2015","2015",1372.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2016","2016",1428.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2017","2017",1491.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BRA","Brazil","2018","2018",1557.5,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2000","2000",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2001","2001",5.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2002","2002",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2003","2003",5.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2004","2004",6.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2005","2005",6.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2006","2006",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2007","2007",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2008","2008",6.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2009","2009",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",8.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",8.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",8.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",9.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2000","2000",1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2001","2001",1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2002","2002",1.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2003","2003",1.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2004","2004",1.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2005","2005",1.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2006","2006",1.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2007","2007",1.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2008","2008",1.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2009","2009",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",1.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",1.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",1.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2000","2000",1103.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2001","2001",1140.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2002","2002",1177.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2003","2003",1215,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2004","2004",1253.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2005","2005",1293.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2006","2006",1337.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2007","2007",1383,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2008","2008",1432.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2009","2009",1487.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2010","2010",1543.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2011","2011",1601.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2012","2012",1662,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2013","2013",1724.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2014","2014",1789.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2015","2015",1857.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2016","2016",1928.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2017","2017",2004.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2018","2018",2083.6,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2000","2000",202.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2001","2001",212.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2002","2002",222.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2003","2003",231.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2004","2004",241.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2005","2005",251.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2006","2006",264.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2007","2007",276.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2008","2008",288.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2009","2009",302.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2010","2010",316,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2011","2011",328.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2012","2012",341.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2013","2013",355.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2014","2014",369.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2015","2015",384.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2016","2016",400.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2017","2017",417,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHL","Chile","2018","2018",433.9,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2000","2000",643.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2001","2001",664,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2002","2002",683.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2003","2003",705.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2004","2004",727.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2005","2005",749.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2006","2006",774.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2007","2007",799.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2008","2008",826.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2009","2009",856.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2010","2010",887.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2011","2011",918.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2012","2012",951.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2013","2013",984.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2014","2014",1019.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2015","2015",1055.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2016","2016",1093.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2017","2017",1133.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHL","Chile","2018","2018",1174.7,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2000","2000",131.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2001","2001",138.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2002","2002",144,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2003","2003",150,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2004","2004",156.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2005","2005",163.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2006","2006",171.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2007","2007",179.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2008","2008",187.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2009","2009",196.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2010","2010",205.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2011","2011",214,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2012","2012",222.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2013","2013",231.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2014","2014",240.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2015","2015",250.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2016","2016",259.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2017","2017",269.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHL","Chile","2018","2018",279.5,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2000","2000",459.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2001","2001",476.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2002","2002",493.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2003","2003",509.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2004","2004",525.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2005","2005",543.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2006","2006",562.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2007","2007",583.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2008","2008",605.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2009","2009",630.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2010","2010",655.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2011","2011",682.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2012","2012",710.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2013","2013",739.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2014","2014",770,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2015","2015",801.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2016","2016",835.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2017","2017",871.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2018","2018",908.9,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2000","2000",70.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2001","2001",74.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2002","2002",78.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2003","2003",81.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2004","2004",84.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2005","2005",88.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2006","2006",92.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2007","2007",96.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2008","2008",100.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2009","2009",105.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2010","2010",110.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2011","2011",114.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2012","2012",119.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2013","2013",123.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2014","2014",129,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2015","2015",134.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2016","2016",140.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2017","2017",147.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHL","Chile","2018","2018",154.4,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2000","2000",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2001","2001",7.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2002","2002",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2003","2003",7.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2004","2004",7.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2005","2005",8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2006","2006",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2007","2007",8.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2008","2008",8.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2009","2009",8.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2010","2010",9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2011","2011",9.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2012","2012",9.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2013","2013",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2014","2014",10,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2015","2015",10.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2016","2016",10.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2017","2017",10.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHL","Chile","2018","2018",11.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2000","2000",1.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2001","2001",1.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2002","2002",1.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2003","2003",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2004","2004",1.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2005","2005",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2006","2006",1.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2007","2007",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2008","2008",1.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2009","2009",1.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2010","2010",1.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2011","2011",1.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2012","2012",2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2013","2013",2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2014","2014",2.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2015","2015",2.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2016","2016",2.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2017","2017",2.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","CHL","Chile","2018","2018",2.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2000","2000",88648.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2001","2001",91253.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2002","2002",93938.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2003","2003",96657.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2004","2004",99261.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2005","2005",101696,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2006","2006",104077.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2007","2007",106390.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2008","2008",108744.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2009","2009",111309.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2010","2010",114222.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2011","2011",117494.8,,
